zcta,under_100_FPL,less_12_education,non_employment,renting,crowded,single_parent_family,no_vehicle_households
1581,0.045681656,0.041334594,0.209603092,0.390856569,0.04521477,0.057826165,0.057648832
1583,0.079825616,0.079332301,0.332162459,0.20799434,0,0.072456047,0.038556774
1585,0.098076923,0.08147963,0.222260041,0.198717949,0,0.091926459,0.039447732
1588,0.087732844,0.060252809,0.188353594,0.36802523,0.010917031,0.197580645,0.051916545
1590,0.042022253,0.027312509,0.125121399,0.129584352,0,0.036555646,0.024144254
1602,0.132642614,0.077445652,0.271505221,0.390103909,0.026521524,0.149500624,0.094705591
1603,0.148283167,0.153169633,0.310461726,0.499429296,0.02511097,0.221483705,0.178059607
1604,0.146577381,0.13940354,0.275987864,0.578430789,0.036999584,0.171535429,0.123312117
1605,0.254490917,0.139175258,0.36703466,0.699734657,0.030642814,0.331864257,0.170932124
1606,0.103518176,0.088003964,0.229933381,0.341539144,0.032157906,0.140998252,0.094255933
1607,0.182665424,0.152958877,0.344227642,0.59423443,0.018493337,0.166323378,0.177590427
1608,0.439138387,0.234084231,0.351174222,0.930758988,0.094540613,0.51092233,0.249889037
1609,0.215191222,0.118124769,0.39252975,0.593603561,0.028819119,0.114072495,0.222469541
1610,0.334189321,0.268707248,0.413504661,0.82966307,0.044593702,0.328787556,0.290684871
1611,0.06362379,0.081911263,0.192961165,0.189295039,0.016971279,0.099236641,0.054830287
1612,0.013720558,0.045680547,0.261723329,0.114835506,0,0.118017309,0.015518312
1701,0.053956278,0.044372564,0.189759186,0.222467128,0.012312837,0.059462985,0.046363153
1702,0.146891888,0.16323863,0.24032053,0.652523326,0.036641013,0.182325887,0.130831574
1718,0.002713704,0,0.228571429,0.199170124,0,0,0
1719,0.040278286,0.025529603,0.235736515,0.259926131,0.027239151,0.049191848,0.039242844
1720,0.027012896,0.029657032,0.242130244,0.263868237,0.022303557,0.076283158,0.036943841
1721,0.041718589,0.026346016,0.17755857,0.232849863,0.006664053,0.079389313,0.048347053
1730,0.046221156,0.054067411,0.280890337,0.305114638,0.036507937,0.077669903,0.060493827
1731,0,0,0.518581081,1,0,0.124721604,0
1740,0.023704228,0.007629571,0.261324042,0.053666312,0.005313496,0.019329897,0.004782147
1741,0.037659328,0.00028393,0.285862786,0.060436486,0,0.046206897,0
1742,0.024754213,0.033887669,0.377031937,0.243360099,0.010963558,0.072325682,0.050648548
1745,0,0.036414566,0.17721519,0.272300469,0,0.067164179,0
1746,0.030386555,0.03604119,0.193974236,0.12099964,0.007551241,0.029993183,0.037576411
1747,0.043587174,0.047032193,0.183508488,0.21096269,0,0.132063882,0.077844311
1748,0.042734128,0.013596737,0.218022275,0.128558586,0.005244231,0.040684831,0.020976925
1749,0.055098354,0.0986196,0.231630789,0.27399131,0.009931719,0.057331009,0.041464929
1752,0.088131035,0.100632334,0.218231844,0.426531106,0.033526991,0.093116616,0.090171871
1754,0.082175056,0.036279683,0.187933025,0.221240942,0.00317029,0.116442953,0.047101449
1756,0.068693694,0.021950092,0.194066148,0.082278481,0.025316456,0.055743243,0.025803311
1757,0.09272558,0.127721135,0.208103226,0.293285913,0.012925052,0.100892072,0.083015267
1760,0.04575,0.019802731,0.170080804,0.320832795,0.009634036,0.064798952,0.066727014
1770,0.024069028,0.012006861,0.22414456,0.077432164,0,0.006410256,0.015221707
1772,0.034247273,0.031731777,0.18728936,0.095983461,0.006792676,0.043315907,0.024512699
1773,0.068751214,0.018583356,0.348398577,0.213647059,0,0.103355705,0.080470588
1775,0.042891295,0.012080262,0.206390533,0.154994259,0,0.066943675,0.027554535
1776,0.014837746,0.012697405,0.286371528,0.079392693,0.003163056,0.058537498,0.023090305
1778,0.03957991,0.019159072,0.249554579,0.083648676,0.004580761,0.048076923,0.033061143
1801,0.065395563,0.062410281,0.232718318,0.411761057,0.02437814,0.076305221,0.068854289
1803,0.05206602,0.03295782,0.180416,0.26026026,0.019219219,0.040553907,0.033733734
1810,0.032927559,0.028595731,0.236010054,0.185689694,0.016989746,0.074898985,0.02215403
1821,0.035315502,0.044784731,0.173161216,0.197232135,0.010096614,0.051245886,0.036556706
1824,0.052764673,0.041372726,0.242837572,0.178304743,0.007467205,0.032659197,0.032694248
1826,0.067124522,0.084551056,0.225129901,0.195675321,0.01580801,0.095689247,0.048325006
1827,0.009841933,0.018851381,0.240572172,0.040528634,0,0.04601227,0.004405286
1830,0.144210286,0.116521552,0.266229968,0.444423224,0.017475172,0.19186409,0.120225363
1832,0.106889664,0.102048791,0.270268715,0.425149105,0.030516899,0.153394155,0.079025845
1833,0.030444126,0.026162791,0.183098592,0.180140038,0,0.049565217,0.062380649
1834,0.031741323,0.051093399,0.126186907,0.084577114,0.012629162,0.047297297,0.018752392
1835,0.035392137,0.054285427,0.17845881,0.268552535,0.003490081,0.178011885,0.026451139
1840,0.325065274,0.327744243,0.412645219,0.978113936,0.088187963,0.333333333,0.42323785
1841,0.19974197,0.315494297,0.354248594,0.69249452,0.072626029,0.326453277,0.243350512
1843,0.152096786,0.213917526,0.220677896,0.632179462,0.06932895,0.261483595,0.143299168
1844,0.089306855,0.106149043,0.248091935,0.260140815,0.018968054,0.146029903,0.058112652
1845,0.074158356,0.034222935,0.239024628,0.304393953,0.019715321,0.102678571,0.055697993
1850,0.187312267,0.178710845,0.356452789,0.482459128,0.028950954,0.308345827,0.113930518
1851,0.160126821,0.214324968,0.255890052,0.574297542,0.051968643,0.203892617,0.134237646
1852,0.141551877,0.134809803,0.261675045,0.542330203,0.035388594,0.194152047,0.142711311
1854,0.194675153,0.168941598,0.333144396,0.639773599,0.029930929,0.259757484,0.17872218
1860,0.08578726,0.054660412,0.248341931,0.204614221,0,0.119493392,0.049167927
1862,0.075388245,0.072472238,0.322860098,0.267913529,0.025746903,0.129874652,0.058294875
1863,0.031348622,0.039553753,0.175091453,0.157574079,0.008031016,0.181641385,0.030739407
1864,0.027042802,0.030496131,0.237216046,0.164758161,0.010083746,0.074867542,0.038454965
1867,0.035873907,0.035012524,0.185902143,0.162136536,0.000737463,0.041432077,0.060050569
1876,0.031377183,0.058271794,0.213991565,0.167113195,0.012307435,0.061354104,0.026791695
1879,0.046184901,0.052900174,0.249815316,0.145364648,0.013349815,0.103863205,0.019283066
1880,0.041999775,0.043181704,0.219375873,0.285083686,0.005425786,0.070673901,0.041750966
1886,0.017003883,0.016197096,0.228039042,0.117127585,0.011968394,0.079778943,0.020218452
1887,0.02508882,0.040972309,0.211468826,0.141955836,0.003154574,0.051628664,0.050851735
1890,0.033460549,0.025903693,0.229012811,0.167245227,0.004339202,0.073057851,0.058393256
1901,0.428829916,0.211564626,0.371287129,0.930297398,0.164498141,0.203539823,0.521375465
1902,0.157978651,0.266857706,0.318729399,0.612384955,0.104378358,0.23699422,0.205245518
1904,0.081822269,0.146756216,0.235580581,0.1859545,0.045499505,0.162034299,0.057086336
1905,0.133989742,0.221700846,0.242769452,0.51846068,0.070496375,0.220177456,0.148354713
1906,0.087659574,0.097357441,0.220427476,0.25622214,0.007986627,0.065532367,0.065007429
1907,0.066480892,0.031843676,0.218520076,0.273000792,0.010926366,0.051579926,0.079968329
1908,0.045910611,0.024471635,0.163682864,0.172816728,0.008610086,0.082429501,0.015375154
1913,0.081742103,0.04247554,0.206095666,0.325645756,0.018845546,0.204032958,0.070374275
1915,0.106968868,0.03251747,0.221362402,0.406155703,0.009474955,0.125616776,0.113639107
1921,0.015180957,0.024143836,0.236513688,0.05522751,0,0.03034134,0
1922,0.072741597,0.042725599,0.15096025,0.128205128,0,0.075078206,0
1923,0.039400523,0.053242748,0.189510254,0.299004216,0.009060734,0.073627119,0.058132233
1929,0.085029272,0.043106796,0.140035119,0.189781022,0,0.059304703,0.013138686
1930,0.108498852,0.053939025,0.25223723,0.385624859,0.016366242,0.090505768,0.088317369
1938,0.065996503,0.022624878,0.217752161,0.27771836,0.004099822,0.064028579,0.060249554
1940,0.062194002,0.028282828,0.22769765,0.143097643,0.002104377,0.047248322,0.051346801
1944,0.027107315,0.004202784,0.278896104,0.228462637,0,0.038132807,0.00618753
1945,0.029703459,0.007833254,0.243677789,0.184868822,0.001586333,0.070762571,0.035631483
1949,0.037405628,0.094594595,0.311198121,0.06735589,0,0.035137318,0.010651629
1950,0.05849536,0.027917448,0.21348846,0.229877486,0.004742458,0.083614697,0.053616124
1951,0.042185339,0,0.162251656,0.121517028,0.033281734,0.024918743,0.009287926
1952,0.055325186,0.061770566,0.255491329,0.227901235,0.018765432,0.089533417,0.054814815
1960,0.069941591,0.088657073,0.225378555,0.346818504,0.016705069,0.097058616,0.10740872
1965,0.023225806,0.045515395,0.140435835,0.05899705,0,0,0
1966,0.050310828,0.043655002,0.281267067,0.312309567,0.005789153,0.076365394,0.070993297
1969,0.008641774,0.023366508,0.107475392,0.19486532,0,0.06124604,0.032407407
1970,0.137521459,0.077825127,0.223485833,0.492913704,0.023654612,0.170298939,0.157108993
1982,0.04900377,0.017026107,0.204640884,0.156108597,0.004901961,0.024283633,0.031674208
1983,0.050855365,0.034982935,0.233844469,0.137573297,0,0.053962901,0.039242219
1984,0.038324665,0.008107013,0.320234114,0.12754717,0,0.085167464,0.036981132
1985,0.034919929,0.021058965,0.26300578,0.058497537,0,0.080237741,0.01908867
2019,0.051232051,0.037687555,0.234129137,0.207496013,0.030781499,0.139331389,0.0215311
2021,0.050740663,0.036830421,0.238919574,0.242719453,0.019587522,0.116995448,0.063322624
2025,0.039213306,0.025677102,0.237502593,0.204055359,0.026070164,0.079136691,0.055358867
2026,0.040756079,0.055543549,0.178800857,0.295482881,0.006809245,0.083798017,0.078258368
2030,0.016170213,0.017209425,0.32866725,0.058293588,0.019607843,0.036019536,0.015898251
2032,0.06873706,0.020467836,0.20310192,0.186197917,0,0.045936396,0.055338542
2035,0.052420012,0.027884691,0.250647939,0.280088741,0.014697726,0.084938885,0.026622296
2038,0.045999434,0.027756603,0.231566065,0.20830929,0.008655511,0.073803267,0.033632841
2043,0.032185159,0.017542813,0.256915788,0.180931744,0.006933911,0.029993719,0.060130011
2045,0.036018207,0.022810442,0.18426563,0.186056838,0.007548845,0.059390667,0.030195382
2047,0,0,0.10625,0,0,0,0
2048,0.046714039,0.042160029,0.212945889,0.270720721,0.031981982,0.121249423,0.051013514
2050,0.078854574,0.029364656,0.219338209,0.197204969,0.012228261,0.05652888,0.031444099
2052,0.03258067,0.024148237,0.272773088,0.134886847,0,0.036225779,0.027784002
2053,0.042548298,0.035761012,0.173783287,0.131526768,0.006609385,0.05875576,0.048468826
2054,0.042076887,0.034662327,0.213454827,0.171815889,0.018915511,0.070416667,0.016393443
2056,0.019423369,0.058809025,0.373995916,0.046490428,0.011242783,0.042263874,0.007900334
2061,0.030253917,0.021436526,0.210618692,0.094538398,0.004713058,0.065086782,0.017743277
2062,0.075648205,0.065505589,0.165060121,0.485664176,0.025240201,0.113049981,0.080982156
2066,0.022986025,0.021365606,0.223098933,0.13163482,0.001061571,0.070876786,0.029723992
2067,0.014254625,0.019279393,0.21089516,0.109771375,0.018321328,0.046970859,0.021139994
2071,0,0,0.113243762,0.050420168,0.058823529,0,0
2072,0.069950259,0.091903211,0.238613115,0.238349604,0.009025603,0.109336127,0.058850617
2081,0.043584521,0.044706568,0.231026786,0.193737236,0.016065351,0.075540958,0.047515317
2090,0.050275482,0.034528679,0.261089856,0.137065278,0.012832434,0.052268017,0.035893621
2093,0.037564984,0.036866359,0.247824974,0.146528404,0.008566276,0.076762868,0.036970243
2108,0.146733112,0.011258278,0.425471698,0.511988012,0.019480519,0.033898305,0.465534466
2109,0.070762959,0.029655612,0.1075,0.63672855,0.01956849,0,0.49222278
2110,0.148053059,0.022624434,0.234503361,0.402439024,0,0.158878505,0.378810976
2111,0.27790282,0.158818989,0.368526562,0.718099306,0.09049653,0.066744051,0.632941805
2113,0.110496411,0.028219396,0.093578297,0.85650668,0.020286987,0.065449011,0.57174666
2114,0.11279422,0.029819144,0.170082901,0.784816686,0.033294468,0.020623501,0.617955694
2115,0.339244134,0.079049676,0.469056053,0.866328085,0.017877095,0.23709369,0.639004571
2116,0.151342555,0.069878049,0.284363763,0.65010491,0.021905162,0.055931778,0.461099454
2118,0.262190015,0.158035431,0.349379466,0.717611264,0.032052643,0.220264317,0.39956131
2119,0.308982216,0.220312159,0.389508625,0.761058953,0.020383997,0.280111524,0.432123826
2120,0.388099174,0.193577704,0.422665893,0.897687609,0.043848168,0.239130435,0.441972077
2121,0.244814254,0.205133545,0.363888889,0.769999049,0.038713973,0.305680794,0.371920479
2122,0.14808291,0.203965373,0.262706992,0.544396232,0.042861678,0.197457931,0.186263097
2124,0.176442633,0.163971669,0.277272853,0.581237608,0.048471251,0.248984504,0.26771366
2125,0.235161179,0.135775671,0.280553753,0.648900933,0.031391147,0.235320417,0.314814815
2126,0.18680614,0.130417427,0.264197375,0.569855955,0.05234805,0.263183594,0.266775969
2127,0.104681893,0.052248541,0.146281563,0.555383201,0.024244513,0.122173319,0.275135011
2128,0.142404221,0.236482829,0.232900561,0.730529235,0.094407211,0.191465469,0.314709961
2129,0.083936984,0.062358578,0.118854962,0.517579188,0.027212365,0.139009557,0.207902471
2130,0.123240907,0.069689886,0.190945415,0.546144404,0.040732061,0.131902206,0.259178663
2131,0.099801231,0.116101188,0.215922969,0.452994907,0.020612723,0.143365656,0.131274755
2132,0.040782785,0.044042858,0.181252668,0.301905717,0.005106228,0.080538878,0.101395094
2134,0.213778051,0.040348875,0.262945188,0.858773889,0.03164557,0.061722708,0.467361628
2135,0.191525968,0.064809855,0.200941519,0.778882827,0.031960604,0.092223698,0.316274803
2136,0.109930798,0.121511859,0.249696774,0.465528659,0.052608344,0.189020452,0.164520639
2138,0.120391451,0.016482803,0.35170742,0.611118785,0.022099448,0.06056081,0.332044199
2139,0.12303039,0.056937638,0.264588608,0.680025008,0.018818381,0.116642959,0.386620819
2140,0.10481692,0.043595067,0.174624914,0.642677656,0.037491205,0.094741719,0.212182129
2141,0.148262332,0.084505694,0.231353164,0.706181921,0.04880464,0.138443018,0.376007922
2142,0.098613251,0.001383892,0.254801536,0.885514019,0.061214953,0.045822102,0.390654206
2143,0.08612971,0.062185372,0.136792907,0.687013417,0.01532218,0.032770355,0.240516813
2144,0.11756139,0.0459616,0.134153602,0.638311167,0.015263769,0.076783398,0.248861912
2145,0.102753891,0.127018707,0.180358132,0.661354238,0.033339076,0.106246565,0.171519642
2148,0.135175287,0.126592745,0.257217791,0.573714596,0.058312992,0.105849234,0.175907629
2149,0.143867098,0.195959418,0.24545237,0.641902193,0.068253782,0.203988653,0.198545796
2150,0.214078877,0.324808751,0.308074399,0.720439758,0.09363548,0.243549912,0.282925735
2151,0.12261653,0.173280155,0.260224315,0.490559035,0.064810949,0.146197948,0.176664347
2152,0.081875659,0.034049564,0.203926638,0.431436119,0.01068684,0.1347359,0.122958694
2155,0.074123086,0.067909776,0.230177274,0.467045096,0.011628824,0.086819031,0.109468622
2163,0.361471861,0,0.636989931,1,0.039735099,0,0.671081678
2169,0.115642891,0.088054476,0.234402916,0.600627809,0.042555468,0.107575331,0.154455304
2170,0.084157148,0.145637324,0.243195724,0.489816072,0.025799284,0.073437137,0.119367979
2171,0.11630153,0.124735458,0.214717814,0.497265892,0.061175666,0.065663176,0.125768968
2176,0.040305459,0.050002292,0.196788648,0.341696436,0.007975409,0.051470588,0.090304893
2180,0.047104619,0.050250677,0.160464631,0.321835509,0.009011809,0.059270517,0.044851875
2184,0.050752519,0.06718552,0.203008117,0.233358784,0.012355105,0.104880794,0.079614076
2186,0.062688877,0.041947403,0.227865902,0.161076018,0.004791984,0.091382709,0.057939447
2188,0.058099524,0.06513214,0.210320641,0.369384112,0.023653675,0.053504145,0.072746206
2189,0.076052512,0.070387923,0.23608968,0.34214208,0.030001554,0.076320939,0.077724234
2190,0.056032852,0.04109589,0.185367428,0.308949127,0.015472212,0.093027928,0.060403515
2191,0.059879472,0.054662379,0.208350389,0.187463894,0.006643559,0.054755043,0.03870595
2199,0.167076167,0.027985075,0.26023085,0.961995249,0.048693587,0.102564103,0.428741093
2210,0.034482759,0,0.121717891,0.765147453,0.026273458,0.021298174,0.419839142
2215,0.313623145,0.02778913,0.444109542,0.914035298,0.027014047,0.049019608,0.59178773
2301,0.13546309,0.19426882,0.287970076,0.502977083,0.057442707,0.224901575,0.19258942
2302,0.115749418,0.160987367,0.251220575,0.307065217,0.043560606,0.207132605,0.105895916
2322,0.029692471,0.082002457,0.119663866,0.193220339,0.02259887,0.15780446,0.027118644
2324,0.041890219,0.051762655,0.259122126,0.256821655,0.012006112,0.139313266,0.026740886
2325,0.707317073,0,0.496312684,1,0,0,0
2330,0.074357431,0.061151079,0.261229646,0.106922258,0,0.088867805,0.044515442
2332,0.04838203,0.039507259,0.244166759,0.117433614,0.001319479,0.059659091,0.048820716
2333,0.039162113,0.051934027,0.185382129,0.18820059,0.013569322,0.119535001,0.057817109
2338,0.027691511,0.037397443,0.227282401,0.047875927,0.005394471,0.012720157,0.052596089
2339,0.04927615,0.029814324,0.197529526,0.117076192,0,0.043612109,0.058021887
2341,0.023121942,0.064442352,0.225482857,0.108684864,0.001240695,0.08172043,0.036972705
2343,0.074074074,0.076115176,0.206543385,0.208197079,0,0.161530976,0.046217571
2346,0.074802819,0.058541047,0.242692766,0.223362355,0.006218905,0.143733291,0.052135158
2347,0.047726877,0.06342311,0.221270427,0.155469318,0.008488964,0.090909091,0.020616056
2350,0.08490566,0.1125,0.245283019,0,0,0,0
2351,0.054642539,0.043937755,0.205670646,0.214846882,0.004810005,0.110975312,0.037037037
2356,0.078877803,0.024575103,0.227404844,0.260279965,0.025809274,0.099088503,0.036307962
2359,0.032316174,0.029400235,0.215384615,0.128460851,0.003274784,0.065863287,0.029026496
2360,0.05809695,0.044898833,0.238309935,0.203235912,0.005432843,0.074422433,0.046873141
2364,0.03205699,0.027019061,0.153864087,0.136786431,0.005106693,0.072822204,0.053802663
2367,0.083333333,0.074250357,0.257177033,0.051330798,0.003802281,0.051487414,0.015209125
2368,0.093175815,0.135221396,0.277905786,0.309227932,0.032470135,0.168130344,0.088671531
